"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","TYPOP","TYPOP_LABEL","CONCENFI","CONCENFI_LABEL","YEAR","FIRM","ESTAB","RCPTOT","PAYANN","PAYQTR1","EMP","VAL_PCT","HHI","RCPTOT_IMP","PAYANN_IMP","EMP_IMP",
"Geographic identifier code","Geographic Area Name","2017 NAICS code","Meaning of NAICS code","Type of operation code","Meaning of Type of operation code","Firm concentration code","Meaning of Firm concentration code","Year","Number of firms","Number of establishments","Sales, value of shipments, or revenue ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)","Number of employees","Sales, value of shipments, or revenue of largest firms as percent of total sales, value of shipments, or revenue (%)","Herfindahl-Hirschman Index (based on sales, value of shipments, or revenue) (%)","Range indicating percent of total sales, value of shipments, or revenue imputed","Range indicating percent of total annual payroll imputed","Range indicating percent of total employees imputed",
"0100000US","United States","4442","Lawn and garden equipment and supplies stores","00","All establishments","604","4 largest firms","2017","4","1913","9597058","521575","131765","29997","22.1","X","Less than 10%","70% to less than 80%","80% to less than 90%",
"0100000US","United States","4442","Lawn and garden equipment and supplies stores","00","All establishments","608","8 largest firms","2017","8","2096","10666780","602420","149825","32803","24.6","X","Less than 10%","60% to less than 70%","70% to less than 80%",
"0100000US","United States","4442","Lawn and garden equipment and supplies stores","00","All establishments","620","20 largest firms","2017","20","2261","12526614","736035","179563","36688","28.9","X","Less than 10%","50% to less than 60%","70% to less than 80%",
"0100000US","United States","4442","Lawn and garden equipment and supplies stores","00","All establishments","650","50 largest firms","2017","50","2510","14728456","959378","227621","43045","34.0","D","Less than 10%","50% to less than 60%","60% to less than 70%",
"0100000US","United States","4451","Grocery stores","00","All establishments","001","All firms","2017","66783","93601","649953593","65565935","16907978","2845273","100.0","X","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4451","Grocery stores","00","All establishments","604","4 largest firms","2017","4","6704","225148035","21484154","5990969","866607","34.6","X","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4451","Grocery stores","00","All establishments","608","8 largest firms","2017","8","9377","299197397","29170697","7964858","1161036","46.0","X","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4451","Grocery stores","00","All establishments","620","20 largest firms","2017","20","13956","393434847","37450433","10022334","1522521","60.5","X","Less than 10%","Less than 10%","Less than 10%",
"0100000US","United States","4451","Grocery stores","00","All establishments","650","50 largest firms","2017","50","17855","455396082","44027823","11662042","1816865","70.1","454.5","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4452","Specialty food stores","00","All establishments","001","All firms","2017","18158","22197","20310330","2986468","705019","157864","100.0","X","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4452","Specialty food stores","00","All establishments","604","4 largest firms","2017","4","818","1107880","134377","33391","8598","5.5","X","Less than 10%","Less than 10%","40% to less than 50%",
"0100000US","United States","4452","Specialty food stores","00","All establishments","608","8 largest firms","2017","8","1310","1719950","228064","57007","14737","8.5","X","20% to less than 30%","30% to less than 40%","60% to less than 70%",
"0100000US","United States","4452","Specialty food stores","00","All establishments","620","20 largest firms","2017","20","1782","2576514","358150","88535","20878","12.7","X","20% to less than 30%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","4452","Specialty food stores","00","All establishments","650","50 largest firms","2017","50","2292","3547302","498621","122395","27109","17.5","12.3","10% to less than 20%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","4453","Beer, wine, and liquor stores","00","All establishments","001","All firms","2017","30313","34440","51111305","3713201","885345","173362","100.0","X","Less than 10%","Less than 10%","Less than 10%",
"0100000US","United States","4453","Beer, wine, and liquor stores","00","All establishments","604","4 largest firms","2017","4","1116","6342314","379164","85997","13130","12.4","X","Less than 10%","Less than 10%","Less than 10%",
"0100000US","United States","4453","Beer, wine, and liquor stores","00","All establishments","608","8 largest firms","2017","8","1731","8815590","510663","117025","19266","17.3","X","Less than 10%","Less than 10%","Less than 10%",
"0100000US","United States","4453","Beer, wine, and liquor stores","00","All establishments","620","20 largest firms","2017","20","2345","10850091","629731","147859","23931","21.2","X","Less than 10%","Less than 10%","Less than 10%",
"0100000US","United States","4453","Beer, wine, and liquor stores","00","All establishments","650","50 largest firms","2017","50","2756","12280016","731032","172707","27689","24.0","55.7","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4461","Health and personal care stores","00","All establishments","001","All firms","2017","42812","94666","319471666","33623255","8433858","1039487","100.0","X","Less than 10%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4461","Health and personal care stores","00","All establishments","604","4 largest firms","2017","4","23180","190304263","16599389","4285226","508283","59.6","X","Less than 10%","30% to less than 40%","20% to less than 30%",
"0100000US","United States","4461","Health and personal care stores","00","All establishments","608","8 largest firms","2017","8","31237","201859536","18310722","4704569","603260","63.2","X","Less than 10%","30% to less than 40%","20% to less than 30%",
"0100000US","United States","4461","Health and personal care stores","00","All establishments","620","20 largest firms","2017","20","39592","214624783","19832914","5073345","658983","67.2","X","Less than 10%","30% to less than 40%","20% to less than 30%",
"0100000US","United States","4461","Health and personal care stores","00","All establishments","650","50 largest firms","2017","50","43110","222242677","21038019","5374194","692180","69.6","D","Less than 10%","30% to less than 40%","20% to less than 30%",
"0100000US","United States","4471","Gasoline stations","00","All establishments","001","All firms","2017","66212","115369","475067569","19277867","4557906","942735","100.0","X","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4471","Gasoline stations","00","All establishments","604","4 largest firms","2017","4","9578","82153562","2618423","592450","123605","17.3","X","Less than 10%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4471","Gasoline stations","00","All establishments","608","8 largest firms","2017","8","15158","123937366","3627770","829597","169183","26.1","X","Less than 10%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4471","Gasoline stations","00","All establishments","620","20 largest firms","2017","20","23027","183131957","6608497","1505245","305746","38.6","X","Less than 10%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4471","Gasoline stations","00","All establishments","650","50 largest firms","2017","50","29336","219702207","7983816","1834056","368623","46.3","118.7","Less than 10%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4481","Clothing stores","00","All establishments","001","All firms","2017","36316","96419","186173965","23743068","5591630","1418679","100.0","X","10% to less than 20%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","4481","Clothing stores","00","All establishments","604","4 largest firms","2017","4","6695","56066342","6066129","1259610","373847","30.1","X","Less than 10%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","4481","Clothing stores","00","All establishments","608","8 largest firms","2017","8","13553","76648920","8738857","1914877","519555","41.2","X","Less than 10%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","4481","Clothing stores","00","All establishments","620","20 largest firms","2017","20","22403","101435654","11755827","2668953","723242","54.5","X","10% to less than 20%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","4481","Clothing stores","00","All establishments","650","50 largest firms","2017","50","39122","130463119","15360390","3560172","973416","70.1","307.8","10% to less than 20%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","4482","Shoe stores","00","All establishments","001","All firms","2017","5112","24844","36036475","4061145","994096","248593","100.0","X","30% to less than 40%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","4482","Shoe stores","00","All establishments","604","4 largest firms","2017","4","4291","12794971","1104753","264526","73494","35.5","X","30% to less than 40%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","4482","Shoe stores","00","All establishments","608","8 largest firms","2017","8","11248","18000759","1781145","439729","123334","50.0","X","20% to less than 30%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","4482","Shoe stores","00","All establishments","620","20 largest firms","2017","20","15432","25360895","2547399","618321","176863","70.4","X","30% to less than 40%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","4482","Shoe stores","00","All establishments","650","50 largest firms","2017","50","18128","29415464","3061487","749573","203772","81.6","462.7","30% to less than 40%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","4483","Jewelry, luggage, and leather goods stores","00","All establishments","001","All firms","2017","15416","22271","32349206","4312164","1127221","123704","100.0","X","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4483","Jewelry, luggage, and leather goods stores","00","All establishments","604","4 largest firms","2017","4","3152","9243497","1026935","312745","30372","28.6","X","10% to less than 20%","20% to less than 30%","10% to less than 20%",
"0100000US","United States","4483","Jewelry, luggage, and leather goods stores","00","All establishments","608","8 largest firms","2017","8","4030","10911542","1270779","375935","39275","33.7","X","Less than 10%","20% to less than 30%","Less than 10%",
"0100000US","United States","4483","Jewelry, luggage, and leather goods stores","00","All establishments","620","20 largest firms","2017","20","4781","13251274","1516496","440820","45698","41.0","X","10% to less than 20%","20% to less than 30%","10% to less than 20%",
"0100000US","United States","4483","Jewelry, luggage, and leather goods stores","00","All establishments","650","50 largest firms","2017","50","5632","15534512","1820078","513400","52420","48.0","D","10% to less than 20%","20% to less than 30%","10% to less than 20%",
"0100000US","United States","4511","Sporting goods, hobby, and musical instrument stores","00","All establishments","001","All firms","2017","26699","37549","70126271","8741193","2038713","450540","100.0","X","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4511","Sporting goods, hobby, and musical instrument stores","00","All establishments","604","4 largest firms","2017","4","2422","21532918","2115266","469262","115290","30.7","X","20% to less than 30%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4511","Sporting goods, hobby, and musical instrument stores","00","All establishments","608","8 largest firms","2017","8","4895","34491853","3603856","819595","215582","49.2","X","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4511","Sporting goods, hobby, and musical instrument stores","00","All establishments","620","20 largest firms","2017","20","6977","42604028","4536763","1024478","260452","60.8","X","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4511","Sporting goods, hobby, and musical instrument stores","00","All establishments","650","50 largest firms","2017","50","8284","45406628","4888355","1117487","279574","64.8","360.9","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4512","Book stores and news dealers","00","All establishments","001","All firms","2017","3472","7505","10403158","1363302","355195","88669","100.0","X","Less than 10%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","4512","Book stores and news dealers","00","All establishments","604","4 largest firms","2017","4","2845","6919587","828273","218173","57469","66.5","X","Less than 10%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","4512","Book stores and news dealers","00","All establishments","608","8 largest firms","2017","8","3168","7588331","905156","238269","62834","72.9","X","Less than 10%","40% to less than 50%","40% to less than 50%",
"0100000US","United States","4512","Book stores and news dealers","00","All establishments","620","20 largest firms","2017","20","3509","8006205","961046","256571","65582","77.0","X","Less than 10%","40% to less than 50%","40% to less than 50%",
"0100000US","United States","4512","Book stores and news dealers","00","All establishments","650","50 largest firms","2017","50","3734","8451888","1021742","271463","69396","81.2","1505.7","Less than 10%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","4522","Department stores","00","All establishments","001","All firms","2017","14","4334","66633116","9835725","2466698","481601","100.0","X","Less than 10%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","4522","Department stores","00","All establishments","604","4 largest firms","2017","4","3155","48625846","7245222","1801672","365336","73.0","X","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4522","Department stores","00","All establishments","608","8 largest firms","2017","8","4044","62925145","9376151","2341670","456521","94.4","X","Less than 10%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","4522","Department stores","00","All establishments","620","20 largest firms","2017","14","4334","66633116","9835725","2466698","481601","100.0","X","Less than 10%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","4522","Department stores","00","All establishments","650","50 largest firms","2017","14","4334","66633116","9835725","2466698","481601","100.0","1686.7","Less than 10%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","4523","General merchandise stores, including warehouse clubs and supercenters","00","All establishments","001","All firms","2017","7865","49443","623693308","57702880","14590815","2311741","100.0","X","Less than 10%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","4523","General merchandise stores, including warehouse clubs and supercenters","00","All establishments","604","4 largest firms","2017","4","21544","524492229","48538823","12290535","1795278","84.1","X","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4523","General merchandise stores, including warehouse clubs and supercenters","00","All establishments","608","8 largest firms","2017","8","35441","587364932","53709543","13612453","2083316","94.2","X","Less than 10%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","4523","General merchandise stores, including warehouse clubs and supercenters","00","All establishments","620","20 largest firms","2017","20","40177","610759211","56211179","14232743","2237332","97.9","X","Less than 10%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","4523","General merchandise stores, including warehouse clubs and supercenters","00","All establishments","650","50 largest firms","2017","50","41214","617108196","56802669","14374434","2266302","98.9","D","Less than 10%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","4531","Florists","00","All establishments","001","All firms","2017","12160","12660","4773010","1070537","260090","58134","100.0","X","10% to less than 20%","Less than 10%","Less than 10%",
"0100000US","United States","4531","Florists","00","All establishments","604","4 largest firms","2017","4","59","67336","13750","3293","798","1.4","X","40% to less than 50%","20% to less than 30%","10% to less than 20%",
"0100000US","United States","4531","Florists","00","All establishments","608","8 largest firms","2017","8","68","113177","22061","5415","1133","2.4","X","30% to less than 40%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4531","Florists","00","All establishments","620","20 largest firms","2017","20","111","214789","50420","12024","2060","4.5","X","20% to less than 30%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4531","Florists","00","All establishments","650","50 largest firms","2017","50","200","388942","92672","21339","3599","8.2","1.6","20% to less than 30%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4532","Office supplies, stationery, and gift stores","00","All establishments","001","All firms","2017","18090","27346","28299554","4040682","951652","222209","100.0","X","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4532","Office supplies, stationery, and gift stores","00","All establishments","604","4 largest firms","2017","4","3587","12295419","1383134","328557","75051","43.5","X","Less than 10%","Less than 10%","10% to less than 20%",
"0100000US","United States","4532","Office supplies, stationery, and gift stores","00","All establishments","608","8 largest firms","2017","8","4621","14916760","1725692","413187","92048","52.7","X","Less than 10%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","4532","Office supplies, stationery, and gift stores","00","All establishments","620","20 largest firms","2017","20","6727","16580163","1988825","474552","108412","58.6","X","Less than 10%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","4532","Office supplies, stationery, and gift stores","00","All establishments","650","50 largest firms","2017","50","7296","17589815","2153419","509356","116024","62.2","D","10% to less than 20%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","4533","Used merchandise stores","00","All establishments","001","All firms","2017","13969","20301","14937262","3745312","916959","200401","100.0","X","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4533","Used merchandise stores","00","All establishments","604","4 largest firms","2017","4","1474","1753370","592445","140467","26461","11.7","X","40% to less than 50%","40% to less than 50%","40% to less than 50%",
"0100000US","United States","4533","Used merchandise stores","00","All establishments","608","8 largest firms","2017","8","1758","2360513","788935","189838","36759","15.8","X","30% to less than 40%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","4533","Used merchandise stores","00","All establishments","620","20 largest firms","2017","20","2283","3371541","1069659","261777","53093","22.6","X","20% to less than 30%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4533","Used merchandise stores","00","All establishments","650","50 largest firms","2017","50","3125","4888034","1464725","359738","74787","32.7","53.2","20% to less than 30%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4539","Other miscellaneous store retailers","00","All establishments","001","All firms","2017","36796","48712","62475650","7877256","1892190","293645","100.0","X","10% to less than 20%","Less than 10%","10% to less than 20%",
"0100000US","United States","4539","Other miscellaneous store retailers","00","All establishments","604","4 largest firms","2017","4","3306","13921217","1721157","449686","70930","22.3","X","Less than 10%","Less than 10%","Less than 10%",
"0100000US","United States","4539","Other miscellaneous store retailers","00","All establishments","608","8 largest firms","2017","8","4512","16621733","1977700","504939","78520","26.6","X","10% to less than 20%","Less than 10%","Less than 10%",
"0100000US","United States","4539","Other miscellaneous store retailers","00","All establishments","620","20 largest firms","2017","20","5732","19553875","2344164","622374","88937","31.3","X","10% to less than 20%","Less than 10%","Less than 10%",
"0100000US","United States","4539","Other miscellaneous store retailers","00","All establishments","650","50 largest firms","2017","50","6637","22359872","2595235","684976","96942","35.8","D","10% to less than 20%","Less than 10%","10% to less than 20%",
"0100000US","United States","4541","Electronic shopping and mail-order houses","00","All establishments","001","All firms","2017","40128","41589","515727645","26162068","6214049","571010","100.0","X","Less than 10%","20% to less than 30%","10% to less than 20%",
"0100000US","United States","4541","Electronic shopping and mail-order houses","00","All establishments","604","4 largest firms","2017","4","167","188724111","D","D","100,000 employees or more","36.6","X","Less than 10%","D","D",
"0100000US","United States","4541","Electronic shopping and mail-order houses","00","All establishments","608","8 largest firms","2017","8","198","223417989","5114255","1148831","129003","43.3","X","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4541","Electronic shopping and mail-order houses","00","All establishments","620","20 largest firms","2017","20","288","274021919","6686493","1508546","148174","53.1","X","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4541","Electronic shopping and mail-order houses","00","All establishments","650","50 largest firms","2017","50","575","325873976","8821260","2030727","191663","63.2","D","Less than 10%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4542","Vending machine operators","00","All establishments","001","All firms","2017","3192","3740","7256085","1355502","333928","41069","100.0","X","10% to less than 20%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4542","Vending machine operators","00","All establishments","604","4 largest firms","2017","4","365","3031144","593254","143177","17486","41.8","X","Less than 10%","40% to less than 50%","30% to less than 40%",
"0100000US","United States","4542","Vending machine operators","00","All establishments","608","8 largest firms","2017","8","403","3350826","656894","159230","19275","46.2","X","10% to less than 20%","40% to less than 50%","30% to less than 40%",
"0100000US","United States","4542","Vending machine operators","00","All establishments","620","20 largest firms","2017","20","469","3816299","732762","178742","21247","52.6","X","10% to less than 20%","40% to less than 50%","30% to less than 40%",
"0100000US","United States","4542","Vending machine operators","00","All establishments","650","50 largest firms","2017","50","521","4440373","844643","205825","24196","61.2","D","10% to less than 20%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","4543","Direct selling establishments","00","All establishments","001","All firms","2017","26915","32061","56153902","7581465","1865194","184656","100.0","X","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4543","Direct selling establishments","00","All establishments","604","4 largest firms","2017","4","1818","6254751","673813","172785","14409","11.1","X","Less than 10%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4543","Direct selling establishments","00","All establishments","608","8 largest firms","2017","8","2494","9286851","1226207","307078","24705","16.5","X","Less than 10%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","4543","Direct selling establishments","00","All establishments","620","20 largest firms","2017","20","3020","13523230","1630219","409272","31696","24.1","X","10% to less than 20%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","4543","Direct selling establishments","00","All establishments","650","50 largest firms","2017","50","3457","17918500","2047874","519748","40273","31.9","50.4","10% to less than 20%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","4811","Scheduled air transportation","00","All establishments","001","All firms","2017","479","2270","186709838","36040732","9987571","468052","100.0","X","50% to less than 60%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4811","Scheduled air transportation","00","All establishments","604","4 largest firms","2017","4","635","129023751","28766311","7957866","353401","69.1","X","50% to less than 60%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4811","Scheduled air transportation","00","All establishments","608","8 largest firms","2017","8","861","152547724","31875822","8874349","392673","81.7","X","50% to less than 60%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4811","Scheduled air transportation","00","All establishments","620","20 largest firms","2017","20","1176","173544582","34630040","9632738","443838","93.0","X","50% to less than 60%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4811","Scheduled air transportation","00","All establishments","650","50 largest firms","2017","50","1545","182712836","35468767","9845270","458091","97.9","1278.8","50% to less than 60%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4812","Nonscheduled air transportation","00","All establishments","001","All firms","2017","1931","2180","22120335","3611667","890006","40248","100.0","X","40% to less than 50%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4812","Nonscheduled air transportation","00","All establishments","604","4 largest firms","2017","D","D","8133823","D","D","5,000 to 9,999 employees","36.8","X","70% to less than 80%","D","D",
"0100000US","United States","4812","Nonscheduled air transportation","00","All establishments","608","8 largest firms","2017","8","22","9762690","1153337","316748","9351","44.1","X","70% to less than 80%","Less than 10%","Less than 10%",
"0100000US","United States","4812","Nonscheduled air transportation","00","All establishments","620","20 largest firms","2017","20","98","12112050","1657045","435754","14044","54.8","X","60% to less than 70%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4812","Nonscheduled air transportation","00","All establishments","650","50 largest firms","2017","50","169","15042533","2128702","546281","19748","68.0","D","50% to less than 60%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4831","Deep sea, coastal, and great lakes water transportation","00","All establishments","001","All firms","2017","715","1061","36623815","3636666","988561","42580","100.0","X","10% to less than 20%","30% to less than 40%","20% to less than 30%",
"0100000US","United States","4831","Deep sea, coastal, and great lakes water transportation","00","All establishments","604","4 largest firms","2017","4","23","21451062","1248229","382171","14697","58.6","X","Less than 10%","60% to less than 70%","30% to less than 40%",
"0100000US","United States","4831","Deep sea, coastal, and great lakes water transportation","00","All establishments","608","8 largest firms","2017","8","88","25359036","1669117","485135","18894","69.2","X","10% to less than 20%","50% to less than 60%","40% to less than 50%",
"0100000US","United States","4831","Deep sea, coastal, and great lakes water transportation","00","All establishments","620","20 largest firms","2017","20","236","30114831","2184004","628878","25229","82.2","X","10% to less than 20%","50% to less than 60%","40% to less than 50%",
"0100000US","United States","4831","Deep sea, coastal, and great lakes water transportation","00","All establishments","650","50 largest firms","2017","50","366","33761978","2843054","792369","32575","92.2","1194.3","10% to less than 20%","40% to less than 50%","30% to less than 40%",
"0100000US","United States","4832","Inland water transportation","00","All establishments","001","All firms","2017","516","582","6385605","1445965","364053","20165","100.0","X","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4832","Inland water transportation","00","All establishments","604","4 largest firms","2017","4","24","3140012","588536","163350","7612","49.2","X","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4832","Inland water transportation","00","All establishments","608","8 largest firms","2017","8","29","3943099","734006","200262","9348","61.8","X","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4832","Inland water transportation","00","All establishments","620","20 largest firms","2017","20","45","4765395","951645","250814","12497","74.6","X","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4832","Inland water transportation","00","All establishments","650","50 largest firms","2017","50","103","5702859","1224235","314764","16210","89.3","719.6","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4841","General freight trucking","00","All establishments","001","All firms","2017","66075","76704","191354812","47557701","11502140","985571","100.0","X","20% to less than 30%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4841","General freight trucking","00","All establishments","604","4 largest firms","2017","4","2002","23188060","6976970","1674273","119541","12.1","X","40% to less than 50%","40% to less than 50%","40% to less than 50%",
"0100000US","United States","4841","General freight trucking","00","All establishments","608","8 largest firms","2017","8","2567","37600459","10528851","2628493","178288","19.7","X","20% to less than 30%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","4841","General freight trucking","00","All establishments","620","20 largest firms","2017","20","4204","58540243","15587500","3869396","283272","30.6","X","20% to less than 30%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4841","General freight trucking","00","All establishments","650","50 largest firms","2017","50","5789","75680093","19764543","4867200","371634","39.6","65.8","30% to less than 40%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","4842","Specialized freight trucking","00","All establishments","001","All firms","2017","46282","50099","99176057","23563086","5362398","494536","100.0","X","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4842","Specialized freight trucking","00","All establishments","604","4 largest firms","2017","4","302","5772773","885681","188192","18307","5.8","X","30% to less than 40%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","4842","Specialized freight trucking","00","All establishments","608","8 largest firms","2017","8","338","9577766","1040509","225910","21886","9.7","X","30% to less than 40%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","4842","Specialized freight trucking","00","All establishments","620","20 largest firms","2017","20","676","13974925","2056762","478880","38623","14.1","X","30% to less than 40%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","4842","Specialized freight trucking","00","All establishments","650","50 largest firms","2017","50","1137","19482400","3289146","774969","60926","19.6","15.1","30% to less than 40%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","4851","Urban transit systems","00","All establishments","001","All firms","2017","456","749","5251985","2865355","672441","60600","100.0","X","30% to less than 40%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","4851","Urban transit systems","00","All establishments","604","4 largest firms","2017","4","171","2405433","1395492","328219","26839","45.8","X","30% to less than 40%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","4851","Urban transit systems","00","All establishments","608","8 largest firms","2017","8","226","3440388","1983137","465631","41894","65.5","X","40% to less than 50%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","4851","Urban transit systems","00","All establishments","620","20 largest firms","2017","20","246","4154742","2358222","549108","47620","79.1","X","30% to less than 40%","40% to less than 50%","40% to less than 50%",
"0100000US","United States","4851","Urban transit systems","00","All establishments","650","50 largest firms","2017","50","297","4745765","2658919","623681","53594","90.4","731.3","30% to less than 40%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","4852","Interurban and rural bus transportation","00","All establishments","001","All firms","2017","341","590","1730251","550462","129552","15509","100.0","X","10% to less than 20%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","4852","Interurban and rural bus transportation","00","All establishments","604","4 largest firms","2017","4","113","1000957","310094","72287","8240","57.9","X","Less than 10%","Less than 10%","70% to less than 80%",
"0100000US","United States","4852","Interurban and rural bus transportation","00","All establishments","608","8 largest firms","2017","8","154","1131521","342446","79650","9234","65.4","X","Less than 10%","Less than 10%","70% to less than 80%",
"0100000US","United States","4852","Interurban and rural bus transportation","00","All establishments","620","20 largest firms","2017","20","200","1348093","430061","101859","11188","77.9","X","10% to less than 20%","10% to less than 20%","60% to less than 70%",
"0100000US","United States","4852","Interurban and rural bus transportation","00","All establishments","650","50 largest firms","2017","50","273","1547419","491269","115657","12934","89.4","D","10% to less than 20%","10% to less than 20%","50% to less than 60%",
"0100000US","United States","4853","Taxi and limousine service","00","All establishments","001","All firms","2017","7895","8061","14816935","2554923","599224","74633","100.0","X","Less than 10%","Less than 10%","Less than 10%",
"0100000US","United States","4853","Taxi and limousine service","00","All establishments","604","4 largest firms","2017","4","57","8312433","830655","174617","7992","56.1","X","Less than 10%","Less than 10%","10% to less than 20%",
"0100000US","United States","4853","Taxi and limousine service","00","All establishments","608","8 largest firms","2017","8","94","8713947","995644","217868","13058","58.8","X","Less than 10%","Less than 10%","10% to less than 20%",
"0100000US","United States","4853","Taxi and limousine service","00","All establishments","620","20 largest firms","2017","20","116","9242607","1090392","240459","15863","62.4","X","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4853","Taxi and limousine service","00","All establishments","650","50 largest firms","2017","50","164","9949305","1267058","283569","21275","67.2","D","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","4854","School and employee bus transportation","00","All establishments","001","All firms","2017","2670","4389","11279188","5588263","1401531","251330","100.0","X","10% to less than 20%","30% to less than 40%","30% to less than 40%",
